,C/A,UNIT,SCP,STATION,LINENAME,DATE,ENTRIES,EXITS,PREV_DATE,PREV_ENTRIES,PREV_EXITS,DIFF_ENTRIES,DIFF_EXITS
27285,R247,R178,01-03-02,77 ST,6,09/16/2019,1838392,15681198,09/15/2019,1838124.0,15679509.0,268.0,1689.0
27286,R247,R178,01-03-02,77 ST,6,09/17/2019,1839084,15685743,09/16/2019,1838392.0,15681198.0,692.0,4545.0
27287,R247,R178,01-03-02,77 ST,6,09/18/2019,1839797,15690499,09/17/2019,1839084.0,15685743.0,713.0,4756.0
27288,R247,R178,01-03-02,77 ST,6,09/19/2019,1840575,15695351,09/18/2019,1839797.0,15690499.0,778.0,4852.0
27289,R247,R178,01-03-02,77 ST,6,09/20/2019,1841356,15700356,09/19/2019,1840575.0,15695351.0,781.0,5005.0
27291,R248,R178,00-00-00,77 ST,6,09/15/2019,3316115,1661713,09/14/2019,3314729.0,1661134.0,1386.0,579.0
27292,R248,R178,00-00-00,77 ST,6,09/16/2019,3317140,1662187,09/15/2019,3316115.0,1661713.0,1025.0,474.0
27293,R248,R178,00-00-00,77 ST,6,09/17/2019,3319717,1663429,09/16/2019,3317140.0,1662187.0,2577.0,1242.0
27294,R248,R178,00-00-00,77 ST,6,09/18/2019,3322317,1664939,09/17/2019,3319717.0,1663429.0,2600.0,1510.0
27295,R248,R178,00-00-00,77 ST,6,09/19/2019,3325044,1666372,09/18/2019,3322317.0,1664939.0,2727.0,1433.0
27296,R248,R178,00-00-00,77 ST,6,09/20/2019,3327645,1667773,09/19/2019,3325044.0,1666372.0,2601.0,1401.0
27298,R248,R178,00-00-01,77 ST,6,09/15/2019,17742729,3165325,09/14/2019,17741001.0,3164887.0,1728.0,438.0
27299,R248,R178,00-00-01,77 ST,6,09/16/2019,17744016,3165694,09/15/2019,17742729.0,3165325.0,1287.0,369.0
27300,R248,R178,00-00-01,77 ST,6,09/17/2019,17747061,3166601,09/16/2019,17744016.0,3165694.0,3045.0,907.0
27301,R248,R178,00-00-01,77 ST,6,09/18/2019,17750502,3167433,09/17/2019,17747061.0,3166601.0,3441.0,832.0
27302,R248,R178,00-00-01,77 ST,6,09/19/2019,17753888,3168237,09/18/2019,17750502.0,3167433.0,3386.0,804.0
27303,R248,R178,00-00-01,77 ST,6,09/20/2019,17757304,3169148,09/19/2019,17753888.0,3168237.0,3416.0,911.0
27305,R248,R178,00-00-02,77 ST,6,09/15/2019,141182090,17868843,09/14/2019,141180570.0,17868499.0,1520.0,344.0
27306,R248,R178,00-00-02,77 ST,6,09/16/2019,141183256,17869125,09/15/2019,141182090.0,17868843.0,1166.0,282.0
27307,R248,R178,00-00-02,77 ST,6,09/17/2019,141186111,17869773,09/16/2019,141183256.0,17869125.0,2855.0,648.0
27308,R248,R178,00-00-02,77 ST,6,09/18/2019,141189324,17870347,09/17/2019,141186111.0,17869773.0,3213.0,574.0
27309,R248,R178,00-00-02,77 ST,6,09/19/2019,141192452,17870940,09/18/2019,141189324.0,17870347.0,3128.0,593.0
27310,R248,R178,00-00-02,77 ST,6,09/20/2019,141195597,17871526,09/19/2019,141192452.0,17870940.0,3145.0,586.0
27312,R248,R178,00-00-03,77 ST,6,09/15/2019,17133317,2382514,09/14/2019,17132078.0,2382281.0,1239.0,233.0
27313,R248,R178,00-00-03,77 ST,6,09/16/2019,17134190,2382737,09/15/2019,17133317.0,2382514.0,873.0,223.0
27314,R248,R178,00-00-03,77 ST,6,09/17/2019,17136754,2383228,09/16/2019,17134190.0,2382737.0,2564.0,491.0
27315,R248,R178,00-00-03,77 ST,6,09/18/2019,17139417,2383736,09/17/2019,17136754.0,2383228.0,2663.0,508.0
27316,R248,R178,00-00-03,77 ST,6,09/19/2019,17142132,2384232,09/18/2019,17139417.0,2383736.0,2715.0,496.0
27317,R248,R178,00-00-03,77 ST,6,09/20/2019,17144907,2384728,09/19/2019,17142132.0,2384232.0,2775.0,496.0
27319,R248,R178,00-00-04,77 ST,6,09/15/2019,17704797,4594143,09/14/2019,17704058.0,4593999.0,739.0,144.0
27320,R248,R178,00-00-04,77 ST,6,09/16/2019,17705293,4594274,09/15/2019,17704797.0,4594143.0,496.0,131.0
27321,R248,R178,00-00-04,77 ST,6,09/17/2019,17706982,4594655,09/16/2019,17705293.0,4594274.0,1689.0,381.0
27322,R248,R178,00-00-04,77 ST,6,09/18/2019,17708729,4595067,09/17/2019,17706982.0,4594655.0,1747.0,412.0
27323,R248,R178,00-00-04,77 ST,6,09/19/2019,17710646,4595470,09/18/2019,17708729.0,4595067.0,1917.0,403.0
27324,R248,R178,00-00-04,77 ST,6,09/20/2019,17712507,4595917,09/19/2019,17710646.0,4595470.0,1861.0,447.0
27326,R248,R178,00-00-05,77 ST,6,09/15/2019,15034033,5763980,09/14/2019,15033236.0,5763438.0,797.0,542.0
27327,R248,R178,00-00-05,77 ST,6,09/16/2019,15034627,5764434,09/15/2019,15034033.0,5763980.0,594.0,454.0
27328,R248,R178,00-00-05,77 ST,6,09/17/2019,15036532,5765680,09/16/2019,15034627.0,5764434.0,1905.0,1246.0
27329,R248,R178,00-00-05,77 ST,6,09/18/2019,15038557,5766983,09/17/2019,15036532.0,5765680.0,2025.0,1303.0
27330,R248,R178,00-00-05,77 ST,6,09/19/2019,15040605,5768232,09/18/2019,15038557.0,5766983.0,2048.0,1249.0
27331,R248,R178,00-00-05,77 ST,6,09/20/2019,15042653,5769516,09/19/2019,15040605.0,5768232.0,2048.0,1284.0
27333,R248,R178,00-00-06,77 ST,6,09/15/2019,21891733,5458525,09/14/2019,21890536.0,5457979.0,1197.0,546.0
27334,R248,R178,00-00-06,77 ST,6,09/16/2019,21892798,5458986,09/15/2019,21891733.0,5458525.0,1065.0,461.0
27335,R248,R178,00-00-06,77 ST,6,09/17/2019,21895524,5460204,09/16/2019,21892798.0,5458986.0,2726.0,1218.0
27336,R248,R178,00-00-06,77 ST,6,09/18/2019,21898434,5461487,09/17/2019,21895524.0,5460204.0,2910.0,1283.0
27337,R248,R178,00-00-06,77 ST,6,09/19/2019,21901415,5462708,09/18/2019,21898434.0,5461487.0,2981.0,1221.0
27338,R248,R178,00-00-06,77 ST,6,09/20/2019,21904398,5463964,09/19/2019,21901415.0,5462708.0,2983.0,1256.0
27340,R248,R178,00-00-07,77 ST,6,09/15/2019,11667309,1777538,09/14/2019,11665809.0,1777064.0,1500.0,474.0
27341,R248,R178,00-00-07,77 ST,6,09/16/2019,11668450,1777858,09/15/2019,11667309.0,1777538.0,1141.0,320.0
27342,R248,R178,00-00-07,77 ST,6,09/17/2019,11671737,1778465,09/16/2019,11668450.0,1777858.0,3287.0,607.0
27343,R248,R178,00-00-07,77 ST,6,09/18/2019,11675193,1779078,09/17/2019,11671737.0,1778465.0,3456.0,613.0
27344,R248,R178,00-00-07,77 ST,6,09/19/2019,11678738,1779759,09/18/2019,11675193.0,1779078.0,3545.0,681.0
27345,R248,R178,00-00-07,77 ST,6,09/20/2019,11682206,1780462,09/19/2019,11678738.0,1779759.0,3468.0,703.0
27347,R249,R179,01-00-00,86 ST,456,09/15/2019,2753986,38440984,09/14/2019,2753465.0,38437183.0,521.0,3801.0
27348,R249,R179,01-00-00,86 ST,456,09/16/2019,2754409,38444210,09/15/2019,2753986.0,38440984.0,423.0,3226.0
27349,R249,R179,01-00-00,86 ST,456,09/17/2019,2755209,38451928,09/16/2019,2754409.0,38444210.0,800.0,7718.0
27350,R249,R179,01-00-00,86 ST,456,09/18/2019,2756067,38460092,09/17/2019,2755209.0,38451928.0,858.0,8164.0
27351,R249,R179,01-00-00,86 ST,456,09/19/2019,2756927,38467834,09/18/2019,2756067.0,38460092.0,860.0,7742.0
27352,R249,R179,01-00-00,86 ST,456,09/20/2019,2757739,38475825,09/19/2019,2756927.0,38467834.0,812.0,7991.0
27354,R249,R179,01-00-01,86 ST,456,09/15/2019,8882876,33525976,09/14/2019,8881742.0,33523941.0,1134.0,2035.0
27355,R249,R179,01-00-01,86 ST,456,09/16/2019,8883803,33527537,09/15/2019,8882876.0,33525976.0,927.0,1561.0
27356,R249,R179,01-00-01,86 ST,456,09/17/2019,8885398,33531055,09/16/2019,8883803.0,33527537.0,1595.0,3518.0
27357,R249,R179,01-00-01,86 ST,456,09/18/2019,8887082,33534667,09/17/2019,8885398.0,33531055.0,1684.0,3612.0
27358,R249,R179,01-00-01,86 ST,456,09/19/2019,8888754,33538299,09/18/2019,8887082.0,33534667.0,1672.0,3632.0
27359,R249,R179,01-00-01,86 ST,456,09/20/2019,8890470,33541801,09/19/2019,8888754.0,33538299.0,1716.0,3502.0
27361,R249,R179,01-00-02,86 ST,456,09/15/2019,2503841,2816880,09/14/2019,2502668.0,2815421.0,1173.0,1459.0
27362,R249,R179,01-00-02,86 ST,456,09/16/2019,2504831,2817988,09/15/2019,2503841.0,2816880.0,990.0,1108.0
27363,R249,R179,01-00-02,86 ST,456,09/17/2019,2506562,2820542,09/16/2019,2504831.0,2817988.0,1731.0,2554.0
27364,R249,R179,01-00-02,86 ST,456,09/18/2019,2508476,2823094,09/17/2019,2506562.0,2820542.0,1914.0,2552.0
27365,R249,R179,01-00-02,86 ST,456,09/19/2019,2510344,2825685,09/18/2019,2508476.0,2823094.0,1868.0,2591.0
27366,R249,R179,01-00-02,86 ST,456,09/20/2019,2512172,2828284,09/19/2019,2510344.0,2825685.0,1828.0,2599.0
27368,R249,R179,01-00-03,86 ST,456,09/15/2019,8549730,19761926,09/14/2019,8548650.0,19761109.0,1080.0,817.0
27369,R249,R179,01-00-03,86 ST,456,09/16/2019,8550641,19762538,09/15/2019,8549730.0,19761926.0,911.0,612.0
27370,R249,R179,01-00-03,86 ST,456,09/17/2019,8552205,19763985,09/16/2019,8550641.0,19762538.0,1564.0,1447.0
27371,R249,R179,01-00-03,86 ST,456,09/18/2019,8553959,19765407,09/17/2019,8552205.0,19763985.0,1754.0,1422.0
27372,R249,R179,01-00-03,86 ST,456,09/19/2019,8555644,19766858,09/18/2019,8553959.0,19765407.0,1685.0,1451.0
27373,R249,R179,01-00-03,86 ST,456,09/20/2019,8557407,19768293,09/19/2019,8555644.0,19766858.0,1763.0,1435.0
27375,R249,R179,01-00-04,86 ST,456,09/15/2019,908720161,1875993284,09/14/2019,908719384.0,1875993785.0,777.0,501.0
27376,R249,R179,01-00-04,86 ST,456,09/16/2019,908720726,1875992882,09/15/2019,908720161.0,1875993284.0,565.0,402.0
27377,R249,R179,01-00-04,86 ST,456,09/17/2019,908721904,1875991887,09/16/2019,908720726.0,1875992882.0,1178.0,995.0
27378,R249,R179,01-00-04,86 ST,456,09/18/2019,908723207,1875990875,09/17/2019,908721904.0,1875991887.0,1303.0,1012.0
27379,R249,R179,01-00-04,86 ST,456,09/19/2019,908724413,1875989812,09/18/2019,908723207.0,1875990875.0,1206.0,1063.0
27380,R249,R179,01-00-04,86 ST,456,09/20/2019,908725728,1875988845,09/19/2019,908724413.0,1875989812.0,1315.0,967.0
27382,R249,R179,01-00-05,86 ST,456,09/15/2019,37364893,59602489,09/14/2019,37364365.0,59601810.0,528.0,679.0
27383,R249,R179,01-00-05,86 ST,456,09/16/2019,37365315,59603022,09/15/2019,37364893.0,59602489.0,422.0,533.0
27384,R249,R179,01-00-05,86 ST,456,09/17/2019,37366214,59604331,09/16/2019,37365315.0,59603022.0,899.0,1309.0
27385,R249,R179,01-00-05,86 ST,456,09/18/2019,37367171,59605774,09/17/2019,37366214.0,59604331.0,957.0,1443.0
27386,R249,R179,01-00-05,86 ST,456,09/19/2019,37368105,59607203,09/18/2019,37367171.0,59605774.0,934.0,1429.0
27387,R249,R179,01-00-05,86 ST,456,09/20/2019,37369011,59608618,09/19/2019,37368105.0,59607203.0,906.0,1415.0
27389,R249,R179,01-00-06,86 ST,456,09/15/2019,1219604,2857132,09/14/2019,1218839.0,2855782.0,765.0,1350.0
27390,R249,R179,01-00-06,86 ST,456,09/16/2019,1220179,2858269,09/15/2019,1219604.0,2857132.0,575.0,1137.0
27391,R249,R179,01-00-06,86 ST,456,09/17/2019,1221220,2860717,09/16/2019,1220179.0,2858269.0,1041.0,2448.0
27392,R249,R179,01-00-06,86 ST,456,09/18/2019,1222567,2863265,09/17/2019,1221220.0,2860717.0,1347.0,2548.0
27393,R249,R179,01-00-06,86 ST,456,09/19/2019,1223692,2865772,09/18/2019,1222567.0,2863265.0,1125.0,2507.0
27394,R249,R179,01-00-06,86 ST,456,09/20/2019,1224880,2868329,09/19/2019,1223692.0,2865772.0,1188.0,2557.0
27396,R249,R179,01-00-07,86 ST,456,09/15/2019,8988511,35297570,09/14/2019,8987759.0,35295412.0,752.0,2158.0
27397,R249,R179,01-00-07,86 ST,456,09/16/2019,8989183,35299299,09/15/2019,8988511.0,35297570.0,672.0,1729.0
27398,R249,R179,01-00-07,86 ST,456,09/17/2019,8990398,35303155,09/16/2019,8989183.0,35299299.0,1215.0,3856.0
27399,R249,R179,01-00-07,86 ST,456,09/18/2019,8991462,35307377,09/17/2019,8990398.0,35303155.0,1064.0,4222.0
27400,R249,R179,01-00-07,86 ST,456,09/19/2019,8992802,35311324,09/18/2019,8991462.0,35307377.0,1340.0,3947.0
27401,R249,R179,01-00-07,86 ST,456,09/20/2019,8994213,35315331,09/19/2019,8992802.0,35311324.0,1411.0,4007.0
27403,R249,R179,01-00-08,86 ST,456,09/15/2019,9539866,42630870,09/14/2019,9538997.0,42628161.0,869.0,2709.0
27404,R249,R179,01-00-08,86 ST,456,09/16/2019,9540576,42632973,09/15/2019,9539866.0,42630870.0,710.0,2103.0
27405,R249,R179,01-00-08,86 ST,456,09/17/2019,9541903,42637629,09/16/2019,9540576.0,42632973.0,1327.0,4656.0
27406,R249,R179,01-00-08,86 ST,456,09/18/2019,9543299,42642597,09/17/2019,9541903.0,42637629.0,1396.0,4968.0
27407,R249,R179,01-00-08,86 ST,456,09/19/2019,9544631,42647456,09/18/2019,9543299.0,42642597.0,1332.0,4859.0
27408,R249,R179,01-00-08,86 ST,456,09/20/2019,9545915,42652461,09/19/2019,9544631.0,42647456.0,1284.0,5005.0
27410,R249,R179,01-00-09,86 ST,456,09/15/2019,2102629,20610005,09/14/2019,2102121.0,20605510.0,508.0,4495.0
27411,R249,R179,01-00-09,86 ST,456,09/16/2019,2102946,20613517,09/15/2019,2102629.0,20610005.0,317.0,3512.0
27412,R249,R179,01-00-09,86 ST,456,09/17/2019,2103629,20621595,09/16/2019,2102946.0,20613517.0,683.0,8078.0
27413,R249,R179,01-00-09,86 ST,456,09/18/2019,2104459,20630047,09/17/2019,2103629.0,20621595.0,830.0,8452.0
27414,R249,R179,01-00-09,86 ST,456,09/19/2019,2105234,20638132,09/18/2019,2104459.0,20630047.0,775.0,8085.0
27415,R249,R179,01-00-09,86 ST,456,09/20/2019,2106066,20646360,09/19/2019,2105234.0,20638132.0,832.0,8228.0
27417,R249,R179,01-05-00,86 ST,456,09/15/2019,19,0,09/14/2019,19.0,0.0,0.0,0.0
27418,R249,R179,01-05-00,86 ST,456,09/16/2019,19,0,09/15/2019,19.0,0.0,0.0,0.0
27419,R249,R179,01-05-00,86 ST,456,09/17/2019,19,0,09/16/2019,19.0,0.0,0.0,0.0
27420,R249,R179,01-05-00,86 ST,456,09/18/2019,19,0,09/17/2019,19.0,0.0,0.0,0.0
27421,R249,R179,01-05-00,86 ST,456,09/19/2019,19,0,09/18/2019,19.0,0.0,0.0,0.0
27422,R249,R179,01-05-00,86 ST,456,09/20/2019,19,0,09/19/2019,19.0,0.0,0.0,0.0
27424,R249,R179,01-05-01,86 ST,456,09/15/2019,12,4,09/14/2019,12.0,4.0,0.0,0.0
27425,R249,R179,01-05-01,86 ST,456,09/16/2019,12,4,09/15/2019,12.0,4.0,0.0,0.0
27426,R249,R179,01-05-01,86 ST,456,09/17/2019,12,4,09/16/2019,12.0,4.0,0.0,0.0
27427,R249,R179,01-05-01,86 ST,456,09/18/2019,12,4,09/17/2019,12.0,4.0,0.0,0.0
27428,R249,R179,01-05-01,86 ST,456,09/19/2019,12,4,09/18/2019,12.0,4.0,0.0,0.0
27429,R249,R179,01-05-01,86 ST,456,09/20/2019,12,4,09/19/2019,12.0,4.0,0.0,0.0
27431,R250,R179,00-00-00,86 ST,456,09/15/2019,9805941,3115910,09/14/2019,9804624.0,3114338.0,1317.0,1572.0
27432,R250,R179,00-00-00,86 ST,456,09/16/2019,9806872,3117031,09/15/2019,9805941.0,3115910.0,931.0,1121.0
27433,R250,R179,00-00-00,86 ST,456,09/17/2019,9809961,3118726,09/16/2019,9806872.0,3117031.0,3089.0,1695.0
27434,R250,R179,00-00-00,86 ST,456,09/18/2019,9813433,3120522,09/17/2019,9809961.0,3118726.0,3472.0,1796.0
27435,R250,R179,00-00-00,86 ST,456,09/19/2019,9816695,3122270,09/18/2019,9813433.0,3120522.0,3262.0,1748.0
27436,R250,R179,00-00-00,86 ST,456,09/20/2019,9820074,3124104,09/19/2019,9816695.0,3122270.0,3379.0,1834.0
27438,R250,R179,00-00-01,86 ST,456,09/15/2019,16676873,1848063,09/14/2019,16674564.0,1847562.0,2309.0,501.0
27439,R250,R179,00-00-01,86 ST,456,09/16/2019,16678496,1848491,09/15/2019,16676873.0,1848063.0,1623.0,428.0
27440,R250,R179,00-00-01,86 ST,456,09/17/2019,16682790,1849103,09/16/2019,16678496.0,1848491.0,4294.0,612.0
27441,R250,R179,00-00-01,86 ST,456,09/18/2019,16687397,1849700,09/17/2019,16682790.0,1849103.0,4607.0,597.0
27442,R250,R179,00-00-01,86 ST,456,09/19/2019,16691890,1850327,09/18/2019,16687397.0,1849700.0,4493.0,627.0
27443,R250,R179,00-00-01,86 ST,456,09/20/2019,16696445,1850971,09/19/2019,16691890.0,1850327.0,4555.0,644.0
27445,R250,R179,00-00-02,86 ST,456,09/15/2019,1695197,235744,09/14/2019,1693364.0,235433.0,1833.0,311.0
27446,R250,R179,00-00-02,86 ST,456,09/16/2019,1696377,236019,09/15/2019,1695197.0,235744.0,1180.0,275.0
27447,R250,R179,00-00-02,86 ST,456,09/17/2019,1699573,236415,09/16/2019,1696377.0,236019.0,3196.0,396.0
27448,R250,R179,00-00-02,86 ST,456,09/18/2019,1702957,236832,09/17/2019,1699573.0,236415.0,3384.0,417.0
27449,R250,R179,00-00-02,86 ST,456,09/19/2019,1706335,237246,09/18/2019,1702957.0,236832.0,3378.0,414.0
27450,R250,R179,00-00-02,86 ST,456,09/20/2019,1709853,237656,09/19/2019,1706335.0,237246.0,3518.0,410.0
27452,R250,R179,00-00-03,86 ST,456,09/15/2019,24335984,1819069,09/14/2019,24334680.0,1818905.0,1304.0,164.0
27453,R250,R179,00-00-03,86 ST,456,09/16/2019,24336835,1819207,09/15/2019,24335984.0,1819069.0,851.0,138.0
27454,R250,R179,00-00-03,86 ST,456,09/17/2019,24339277,1819472,09/16/2019,24336835.0,1819207.0,2442.0,265.0
27455,R250,R179,00-00-03,86 ST,456,09/18/2019,24341832,1819746,09/17/2019,24339277.0,1819472.0,2555.0,274.0
27456,R250,R179,00-00-03,86 ST,456,09/19/2019,24344380,1820004,09/18/2019,24341832.0,1819746.0,2548.0,258.0
27457,R250,R179,00-00-03,86 ST,456,09/20/2019,24346967,1820272,09/19/2019,24344380.0,1820004.0,2587.0,268.0
27459,R250,R179,00-00-04,86 ST,456,09/15/2019,6203794,475057,09/14/2019,6202891.0,474962.0,903.0,95.0
27460,R250,R179,00-00-04,86 ST,456,09/16/2019,6204347,475151,09/15/2019,6203794.0,475057.0,553.0,94.0
27461,R250,R179,00-00-04,86 ST,456,09/17/2019,6206025,475326,09/16/2019,6204347.0,475151.0,1678.0,175.0
27462,R250,R179,00-00-04,86 ST,456,09/18/2019,6207822,475494,09/17/2019,6206025.0,475326.0,1797.0,168.0
27463,R250,R179,00-00-04,86 ST,456,09/19/2019,6209610,475692,09/18/2019,6207822.0,475494.0,1788.0,198.0
27464,R250,R179,00-00-04,86 ST,456,09/20/2019,6211467,475868,09/19/2019,6209610.0,475692.0,1857.0,176.0
27466,R250,R179,00-00-05,86 ST,456,09/15/2019,3758513,357290,09/14/2019,3757944.0,357209.0,569.0,81.0
27467,R250,R179,00-00-05,86 ST,456,09/16/2019,3758877,357347,09/15/2019,3758513.0,357290.0,364.0,57.0
27468,R250,R179,00-00-05,86 ST,456,09/17/2019,3760010,357513,09/16/2019,3758877.0,357347.0,1133.0,166.0
27469,R250,R179,00-00-05,86 ST,456,09/18/2019,3761370,357675,09/17/2019,3760010.0,357513.0,1360.0,162.0
27470,R250,R179,00-00-05,86 ST,456,09/19/2019,3762638,357848,09/18/2019,3761370.0,357675.0,1268.0,173.0
27471,R250,R179,00-00-05,86 ST,456,09/20/2019,3763971,358033,09/19/2019,3762638.0,357848.0,1333.0,185.0
27473,R250,R179,00-00-06,86 ST,456,09/15/2019,20619634,2055548,09/14/2019,20618724.0,2055405.0,910.0,143.0
27474,R250,R179,00-00-06,86 ST,456,09/16/2019,20620291,2055659,09/15/2019,20619634.0,2055548.0,657.0,111.0
27475,R250,R179,00-00-06,86 ST,456,09/17/2019,20621723,2055909,09/16/2019,20620291.0,2055659.0,1432.0,250.0
27476,R250,R179,00-00-06,86 ST,456,09/18/2019,20623445,2056189,09/17/2019,20621723.0,2055909.0,1722.0,280.0
27477,R250,R179,00-00-06,86 ST,456,09/19/2019,20625177,2056459,09/18/2019,20623445.0,2056189.0,1732.0,270.0
27478,R250,R179,00-00-06,86 ST,456,09/20/2019,20626921,2056756,09/19/2019,20625177.0,2056459.0,1744.0,297.0
27480,R250,R179,00-00-07,86 ST,456,09/15/2019,4010603,461940,09/14/2019,4009268.0,461745.0,1335.0,195.0
27481,R250,R179,00-00-07,86 ST,456,09/16/2019,4011572,462101,09/15/2019,4010603.0,461940.0,969.0,161.0
27482,R250,R179,00-00-07,86 ST,456,09/17/2019,4013470,462383,09/16/2019,4011572.0,462101.0,1898.0,282.0
27483,R250,R179,00-00-07,86 ST,456,09/18/2019,4015664,462719,09/17/2019,4013470.0,462383.0,2194.0,336.0
27484,R250,R179,00-00-07,86 ST,456,09/19/2019,4018028,463062,09/18/2019,4015664.0,462719.0,2364.0,343.0
27485,R250,R179,00-00-07,86 ST,456,09/20/2019,4020381,463402,09/19/2019,4018028.0,463062.0,2353.0,340.0
27487,R250,R179,00-00-08,86 ST,456,09/15/2019,29529843,2594407,09/14/2019,29528035.0,2594153.0,1808.0,254.0
27488,R250,R179,00-00-08,86 ST,456,09/16/2019,29531187,2594636,09/15/2019,29529843.0,2594407.0,1344.0,229.0
27489,R250,R179,00-00-08,86 ST,456,09/17/2019,29533726,2594969,09/16/2019,29531187.0,2594636.0,2539.0,333.0
