,C/A,UNIT,SCP,STATION,LINENAME,DATE,ENTRIES,EXITS,PREV_DATE,PREV_ENTRIES,PREV_EXITS,DIFF_ENTRIES,DIFF_EXITS,stationline,Latitude,Longitude
3282,N121B,R438,00-00-03,RALPH AV,C,09/16/2019,9730034,7734639,09/15/2019,9728918.0,7734083.0,1116.0,556.0,RALPH AV C station NYC,40.6774637,-73.9217906
3283,N121B,R438,00-00-03,RALPH AV,C,09/17/2019,9732039,7735508,09/16/2019,9730034.0,7734639.0,2005.0,869.0,RALPH AV C station NYC,40.6774637,-73.9217906
3284,N121B,R438,00-00-03,RALPH AV,C,09/18/2019,9734130,7736356,09/17/2019,9732039.0,7735508.0,2091.0,848.0,RALPH AV C station NYC,40.6774637,-73.9217906
3285,N121B,R438,00-00-03,RALPH AV,C,09/19/2019,9736280,7737174,09/18/2019,9734130.0,7736356.0,2150.0,818.0,RALPH AV C station NYC,40.6774637,-73.9217906
3286,N121B,R438,00-00-03,RALPH AV,C,09/20/2019,9738343,7737980,09/19/2019,9736280.0,7737174.0,2063.0,806.0,RALPH AV C station NYC,40.6774637,-73.9217906
3287,N122,R439,00-00-00,ROCKAWAY AV,C,09/15/2019,6100594,4571029,09/14/2019,6099803.0,4570311.0,791.0,718.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3288,N122,R439,00-00-00,ROCKAWAY AV,C,09/16/2019,6101293,4571602,09/15/2019,6100594.0,4571029.0,699.0,573.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3289,N122,R439,00-00-00,ROCKAWAY AV,C,09/17/2019,6102665,4572552,09/16/2019,6101293.0,4571602.0,1372.0,950.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3290,N122,R439,00-00-00,ROCKAWAY AV,C,09/18/2019,6104037,4573528,09/17/2019,6102665.0,4572552.0,1372.0,976.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3291,N122,R439,00-00-00,ROCKAWAY AV,C,09/19/2019,6105470,4574561,09/18/2019,6104037.0,4573528.0,1433.0,1033.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3292,N122,R439,00-00-00,ROCKAWAY AV,C,09/20/2019,6106866,4575547,09/19/2019,6105470.0,4574561.0,1396.0,986.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3293,N122,R439,00-00-01,ROCKAWAY AV,C,09/15/2019,3313204,2680247,09/14/2019,3312612.0,2679686.0,592.0,561.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3294,N122,R439,00-00-01,ROCKAWAY AV,C,09/16/2019,3313714,2680727,09/15/2019,3313204.0,2680247.0,510.0,480.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3295,N122,R439,00-00-01,ROCKAWAY AV,C,09/17/2019,3314787,2681699,09/16/2019,3313714.0,2680727.0,1073.0,972.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3296,N122,R439,00-00-01,ROCKAWAY AV,C,09/18/2019,3315883,2682639,09/17/2019,3314787.0,2681699.0,1096.0,940.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3297,N122,R439,00-00-01,ROCKAWAY AV,C,09/19/2019,3316975,2683596,09/18/2019,3315883.0,2682639.0,1092.0,957.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3298,N122,R439,00-00-01,ROCKAWAY AV,C,09/20/2019,3318108,2684461,09/19/2019,3316975.0,2683596.0,1133.0,865.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3299,N122,R439,00-00-02,ROCKAWAY AV,C,09/15/2019,4359930,5068879,09/14/2019,4359161.0,5067690.0,769.0,1189.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3300,N122,R439,00-00-02,ROCKAWAY AV,C,09/16/2019,4360556,5069897,09/15/2019,4359930.0,5068879.0,626.0,1018.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3301,N122,R439,00-00-02,ROCKAWAY AV,C,09/17/2019,4361965,5071674,09/16/2019,4360556.0,5069897.0,1409.0,1777.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3302,N122,R439,00-00-02,ROCKAWAY AV,C,09/18/2019,4363357,5073466,09/17/2019,4361965.0,5071674.0,1392.0,1792.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3303,N122,R439,00-00-02,ROCKAWAY AV,C,09/19/2019,4364728,5075345,09/18/2019,4363357.0,5073466.0,1371.0,1879.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3304,N122,R439,00-00-02,ROCKAWAY AV,C,09/20/2019,4366111,5077229,09/19/2019,4364728.0,5075345.0,1383.0,1884.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3305,N123B,R439,01-05-00,ROCKAWAY AV,C,09/15/2019,116,0,09/14/2019,116.0,0.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3306,N123B,R439,01-05-00,ROCKAWAY AV,C,09/16/2019,116,0,09/15/2019,116.0,0.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3307,N123B,R439,01-05-00,ROCKAWAY AV,C,09/17/2019,116,0,09/16/2019,116.0,0.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3308,N123B,R439,01-05-00,ROCKAWAY AV,C,09/18/2019,116,0,09/17/2019,116.0,0.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3309,N123B,R439,01-05-00,ROCKAWAY AV,C,09/19/2019,116,0,09/18/2019,116.0,0.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3310,N123B,R439,01-05-00,ROCKAWAY AV,C,09/20/2019,117,0,09/19/2019,116.0,0.0,1.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3311,N123B,R439,01-05-01,ROCKAWAY AV,C,09/15/2019,0,7,09/14/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3312,N123B,R439,01-05-01,ROCKAWAY AV,C,09/16/2019,0,7,09/15/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3313,N123B,R439,01-05-01,ROCKAWAY AV,C,09/17/2019,0,7,09/16/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3314,N123B,R439,01-05-01,ROCKAWAY AV,C,09/18/2019,0,7,09/17/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3315,N123B,R439,01-05-01,ROCKAWAY AV,C,09/19/2019,0,7,09/18/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3316,N123B,R439,01-05-01,ROCKAWAY AV,C,09/20/2019,0,7,09/19/2019,0.0,7.0,0.0,0.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3317,N123B,R439,01-06-00,ROCKAWAY AV,C,09/15/2019,2594389,245790,09/14/2019,2593820.0,245705.0,569.0,85.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3318,N123B,R439,01-06-00,ROCKAWAY AV,C,09/16/2019,2594877,245851,09/15/2019,2594389.0,245790.0,488.0,61.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3319,N123B,R439,01-06-00,ROCKAWAY AV,C,09/17/2019,2595698,245925,09/16/2019,2594877.0,245851.0,821.0,74.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3320,N123B,R439,01-06-00,ROCKAWAY AV,C,09/18/2019,2596554,246010,09/17/2019,2595698.0,245925.0,856.0,85.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3321,N123B,R439,01-06-00,ROCKAWAY AV,C,09/19/2019,2597419,246106,09/18/2019,2596554.0,246010.0,865.0,96.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3322,N123B,R439,01-06-00,ROCKAWAY AV,C,09/20/2019,2598234,246193,09/19/2019,2597419.0,246106.0,815.0,87.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3323,N123B,R439,01-06-01,ROCKAWAY AV,C,09/15/2019,824488,15211,09/14/2019,823357.0,15158.0,1131.0,53.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3324,N123B,R439,01-06-01,ROCKAWAY AV,C,09/16/2019,825424,15248,09/15/2019,824488.0,15211.0,936.0,37.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3325,N123B,R439,01-06-01,ROCKAWAY AV,C,09/17/2019,826919,15290,09/16/2019,825424.0,15248.0,1495.0,42.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3326,N123B,R439,01-06-01,ROCKAWAY AV,C,09/18/2019,828419,15360,09/17/2019,826919.0,15290.0,1500.0,70.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3327,N123B,R439,01-06-01,ROCKAWAY AV,C,09/19/2019,829920,15424,09/18/2019,828419.0,15360.0,1501.0,64.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3328,N123B,R439,01-06-01,ROCKAWAY AV,C,09/20/2019,831544,15487,09/19/2019,829920.0,15424.0,1624.0,63.0,ROCKAWAY AV C station NYC,40.6625632,-73.9089054
3329,N125,R440,00-00-00,LIBERTY AV,C,09/15/2019,1420218,1583031,09/14/2019,1419921.0,1582585.0,297.0,446.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3330,N125,R440,00-00-00,LIBERTY AV,C,09/16/2019,1420474,1583409,09/15/2019,1420218.0,1583031.0,256.0,378.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3331,N125,R440,00-00-00,LIBERTY AV,C,09/17/2019,1421189,1584151,09/16/2019,1420474.0,1583409.0,715.0,742.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3332,N125,R440,00-00-00,LIBERTY AV,C,09/18/2019,1421889,1584889,09/17/2019,1421189.0,1584151.0,700.0,738.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3333,N125,R440,00-00-00,LIBERTY AV,C,09/19/2019,1422620,1585594,09/18/2019,1421889.0,1584889.0,731.0,705.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3334,N125,R440,00-00-00,LIBERTY AV,C,09/20/2019,1423357,1586293,09/19/2019,1422620.0,1585594.0,737.0,699.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3335,N125,R440,00-00-01,LIBERTY AV,C,09/15/2019,5440575,3586715,09/14/2019,5440288.0,3586526.0,287.0,189.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3336,N125,R440,00-00-01,LIBERTY AV,C,09/16/2019,5440843,3586881,09/15/2019,5440575.0,3586715.0,268.0,166.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3337,N125,R440,00-00-01,LIBERTY AV,C,09/17/2019,5441601,3587252,09/16/2019,5440843.0,3586881.0,758.0,371.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3338,N125,R440,00-00-01,LIBERTY AV,C,09/18/2019,5442421,3587669,09/17/2019,5441601.0,3587252.0,820.0,417.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3339,N125,R440,00-00-01,LIBERTY AV,C,09/19/2019,5443180,3588054,09/18/2019,5442421.0,3587669.0,759.0,385.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3340,N125,R440,00-00-01,LIBERTY AV,C,09/20/2019,5443929,3588395,09/19/2019,5443180.0,3588054.0,749.0,341.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3341,N125,R440,00-00-02,LIBERTY AV,C,09/15/2019,6952081,2517821,09/14/2019,6951274.0,2517546.0,807.0,275.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3342,N125,R440,00-00-02,LIBERTY AV,C,09/16/2019,6952693,2518050,09/15/2019,6952081.0,2517821.0,612.0,229.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3343,N125,R440,00-00-02,LIBERTY AV,C,09/17/2019,6954418,2518485,09/16/2019,6952693.0,2518050.0,1725.0,435.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3344,N125,R440,00-00-02,LIBERTY AV,C,09/18/2019,6956133,2518965,09/17/2019,6954418.0,2518485.0,1715.0,480.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3345,N125,R440,00-00-02,LIBERTY AV,C,09/19/2019,6957847,2519397,09/18/2019,6956133.0,2518965.0,1714.0,432.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3346,N125,R440,00-00-02,LIBERTY AV,C,09/20/2019,6959557,2519853,09/19/2019,6957847.0,2519397.0,1710.0,456.0,LIBERTY AV C station NYC,40.6744035,-73.8965181
3347,N127,R442,00-00-00,SHEPHERD AV,C,09/15/2019,7960398,9323548,09/14/2019,7959668.0,9322899.0,730.0,649.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3348,N127,R442,00-00-00,SHEPHERD AV,C,09/16/2019,7960974,9324144,09/15/2019,7960398.0,9323548.0,576.0,596.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3349,N127,R442,00-00-00,SHEPHERD AV,C,09/17/2019,7962275,9325136,09/16/2019,7960974.0,9324144.0,1301.0,992.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3350,N127,R442,00-00-00,SHEPHERD AV,C,09/18/2019,7963625,9326152,09/17/2019,7962275.0,9325136.0,1350.0,1016.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3351,N127,R442,00-00-00,SHEPHERD AV,C,09/19/2019,7965001,9327189,09/18/2019,7963625.0,9326152.0,1376.0,1037.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3352,N127,R442,00-00-00,SHEPHERD AV,C,09/20/2019,7966258,9328234,09/19/2019,7965001.0,9327189.0,1257.0,1045.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3353,N127,R442,00-00-01,SHEPHERD AV,C,09/15/2019,114536,55899,09/14/2019,114034.0,55669.0,502.0,230.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3354,N127,R442,00-00-01,SHEPHERD AV,C,09/16/2019,114902,56092,09/15/2019,114536.0,55899.0,366.0,193.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3355,N127,R442,00-00-01,SHEPHERD AV,C,09/17/2019,115822,56586,09/16/2019,114902.0,56092.0,920.0,494.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3356,N127,R442,00-00-01,SHEPHERD AV,C,09/18/2019,116778,57073,09/17/2019,115822.0,56586.0,956.0,487.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3357,N127,R442,00-00-01,SHEPHERD AV,C,09/19/2019,117720,57557,09/18/2019,116778.0,57073.0,942.0,484.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3358,N127,R442,00-00-01,SHEPHERD AV,C,09/20/2019,118695,58046,09/19/2019,117720.0,57557.0,975.0,489.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3359,N127,R442,00-00-02,SHEPHERD AV,C,09/15/2019,726894,249885,09/14/2019,726286.0,249576.0,608.0,309.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3360,N127,R442,00-00-02,SHEPHERD AV,C,09/16/2019,727413,250144,09/15/2019,726894.0,249885.0,519.0,259.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3361,N127,R442,00-00-02,SHEPHERD AV,C,09/17/2019,728645,250588,09/16/2019,727413.0,250144.0,1232.0,444.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3362,N127,R442,00-00-02,SHEPHERD AV,C,09/18/2019,729896,251019,09/17/2019,728645.0,250588.0,1251.0,431.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3363,N127,R442,00-00-02,SHEPHERD AV,C,09/19/2019,731181,251474,09/18/2019,729896.0,251019.0,1285.0,455.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3364,N127,R442,00-00-02,SHEPHERD AV,C,09/20/2019,732422,251883,09/19/2019,731181.0,251474.0,1241.0,409.0,SHEPHERD AV C station NYC,40.6741306,-73.8808073
3365,N128,R200,00-00-00,EUCLID AV,AC,09/15/2019,946378,265150,09/14/2019,945678.0,264863.0,700.0,287.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3366,N128,R200,00-00-00,EUCLID AV,AC,09/16/2019,946955,265400,09/15/2019,946378.0,265150.0,577.0,250.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3367,N128,R200,00-00-00,EUCLID AV,AC,09/17/2019,948377,265788,09/16/2019,946955.0,265400.0,1422.0,388.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3368,N128,R200,00-00-00,EUCLID AV,AC,09/18/2019,949812,266193,09/17/2019,948377.0,265788.0,1435.0,405.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3369,N128,R200,00-00-00,EUCLID AV,AC,09/19/2019,951248,266616,09/18/2019,949812.0,266193.0,1436.0,423.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3370,N128,R200,00-00-00,EUCLID AV,AC,09/20/2019,952797,267026,09/19/2019,951248.0,266616.0,1549.0,410.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3371,N128,R200,00-00-01,EUCLID AV,AC,09/15/2019,5937138,1454434,09/14/2019,5936169.0,1454120.0,969.0,314.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3372,N128,R200,00-00-01,EUCLID AV,AC,09/16/2019,5937942,1454702,09/15/2019,5937138.0,1454434.0,804.0,268.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3373,N128,R200,00-00-01,EUCLID AV,AC,09/17/2019,5939779,1455199,09/16/2019,5937942.0,1454702.0,1837.0,497.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3374,N128,R200,00-00-01,EUCLID AV,AC,09/18/2019,5941675,1455733,09/17/2019,5939779.0,1455199.0,1896.0,534.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3375,N128,R200,00-00-01,EUCLID AV,AC,09/19/2019,5943548,1456173,09/18/2019,5941675.0,1455733.0,1873.0,440.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3376,N128,R200,00-00-01,EUCLID AV,AC,09/20/2019,5945376,1456684,09/19/2019,5943548.0,1456173.0,1828.0,511.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3377,N128,R200,00-00-02,EUCLID AV,AC,09/15/2019,313375,107526,09/14/2019,312539.0,107232.0,836.0,294.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3378,N128,R200,00-00-02,EUCLID AV,AC,09/16/2019,314027,107851,09/15/2019,313375.0,107526.0,652.0,325.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3379,N128,R200,00-00-02,EUCLID AV,AC,09/17/2019,315693,108397,09/16/2019,314027.0,107851.0,1666.0,546.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3380,N128,R200,00-00-02,EUCLID AV,AC,09/18/2019,317361,108972,09/17/2019,315693.0,108397.0,1668.0,575.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3381,N128,R200,00-00-02,EUCLID AV,AC,09/19/2019,319063,109535,09/18/2019,317361.0,108972.0,1702.0,563.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3382,N128,R200,00-00-02,EUCLID AV,AC,09/20/2019,320661,110069,09/19/2019,319063.0,109535.0,1598.0,534.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3383,N128,R200,00-00-03,EUCLID AV,AC,09/15/2019,202780,76714,09/14/2019,201908.0,76329.0,872.0,385.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3384,N128,R200,00-00-03,EUCLID AV,AC,09/16/2019,203502,77007,09/15/2019,202780.0,76714.0,722.0,293.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3385,N128,R200,00-00-03,EUCLID AV,AC,09/17/2019,205255,77581,09/16/2019,203502.0,77007.0,1753.0,574.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3386,N128,R200,00-00-03,EUCLID AV,AC,09/18/2019,206969,78171,09/17/2019,205255.0,77581.0,1714.0,590.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3387,N128,R200,00-00-03,EUCLID AV,AC,09/19/2019,208665,78848,09/18/2019,206969.0,78171.0,1696.0,677.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3388,N128,R200,00-00-03,EUCLID AV,AC,09/20/2019,210261,79481,09/19/2019,208665.0,78848.0,1596.0,633.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3389,N128,R200,00-00-04,EUCLID AV,AC,09/15/2019,8424865,4585105,09/14/2019,8423786.0,4584641.0,1079.0,464.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3390,N128,R200,00-00-04,EUCLID AV,AC,09/16/2019,8425687,4585501,09/15/2019,8424865.0,4585105.0,822.0,396.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3391,N128,R200,00-00-04,EUCLID AV,AC,09/17/2019,8427864,4586242,09/16/2019,8425687.0,4585501.0,2177.0,741.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3392,N128,R200,00-00-04,EUCLID AV,AC,09/18/2019,8429829,4586960,09/17/2019,8427864.0,4586242.0,1965.0,718.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3393,N128,R200,00-00-04,EUCLID AV,AC,09/19/2019,8431841,4587672,09/18/2019,8429829.0,4586960.0,2012.0,712.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3394,N128,R200,00-00-04,EUCLID AV,AC,09/20/2019,8433794,4588362,09/19/2019,8431841.0,4587672.0,1953.0,690.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3395,N128,R200,00-00-05,EUCLID AV,AC,09/15/2019,2474074,652887,09/14/2019,2472352.0,652322.0,1722.0,565.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3396,N128,R200,00-00-05,EUCLID AV,AC,09/16/2019,2475374,653366,09/15/2019,2474074.0,652887.0,1300.0,479.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3397,N128,R200,00-00-05,EUCLID AV,AC,09/17/2019,2477597,654143,09/16/2019,2475374.0,653366.0,2223.0,777.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3398,N128,R200,00-00-05,EUCLID AV,AC,09/18/2019,2480164,654845,09/17/2019,2477597.0,654143.0,2567.0,702.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3399,N128,R200,00-00-05,EUCLID AV,AC,09/19/2019,2482940,655580,09/18/2019,2480164.0,654845.0,2776.0,735.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3400,N128,R200,00-00-05,EUCLID AV,AC,09/20/2019,2485648,656360,09/19/2019,2482940.0,655580.0,2708.0,780.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3401,N128,R200,00-05-00,EUCLID AV,AC,09/15/2019,3381,0,09/14/2019,3380.0,0.0,1.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3402,N128,R200,00-05-00,EUCLID AV,AC,09/16/2019,3381,0,09/15/2019,3381.0,0.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3403,N128,R200,00-05-00,EUCLID AV,AC,09/17/2019,3382,0,09/16/2019,3381.0,0.0,1.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3404,N128,R200,00-05-00,EUCLID AV,AC,09/18/2019,3384,0,09/17/2019,3382.0,0.0,2.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3405,N128,R200,00-05-00,EUCLID AV,AC,09/19/2019,3385,0,09/18/2019,3384.0,0.0,1.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3406,N128,R200,00-05-00,EUCLID AV,AC,09/20/2019,3385,0,09/19/2019,3385.0,0.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3407,N128,R200,00-05-01,EUCLID AV,AC,09/15/2019,458752,46,09/14/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3408,N128,R200,00-05-01,EUCLID AV,AC,09/16/2019,458752,46,09/15/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3409,N128,R200,00-05-01,EUCLID AV,AC,09/17/2019,458752,46,09/16/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3410,N128,R200,00-05-01,EUCLID AV,AC,09/18/2019,458752,46,09/17/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3411,N128,R200,00-05-01,EUCLID AV,AC,09/19/2019,458752,46,09/18/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3412,N128,R200,00-05-01,EUCLID AV,AC,09/20/2019,458752,46,09/19/2019,458752.0,46.0,0.0,0.0,EUCLID AV AC station NYC,40.6754013,-73.8719033
3413,N129,R382,00-00-00,GRANT AV,A,09/15/2019,1208458117,1762297379,09/14/2019,1208457246.0,1762296077.0,871.0,1302.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3414,N129,R382,00-00-00,GRANT AV,A,09/16/2019,1208458815,1762298534,09/15/2019,1208458117.0,1762297379.0,698.0,1155.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3415,N129,R382,00-00-00,GRANT AV,A,09/17/2019,1208460053,1762300517,09/16/2019,1208458815.0,1762298534.0,1238.0,1983.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3416,N129,R382,00-00-00,GRANT AV,A,09/18/2019,1208461247,1762302377,09/17/2019,1208460053.0,1762300517.0,1194.0,1860.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3417,N129,R382,00-00-00,GRANT AV,A,09/19/2019,1208463039,1762304120,09/18/2019,1208461247.0,1762302377.0,1792.0,1743.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3418,N129,R382,00-00-00,GRANT AV,A,09/20/2019,1208465133,1762306029,09/19/2019,1208463039.0,1762304120.0,2094.0,1909.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3419,N129,R382,00-00-01,GRANT AV,A,09/15/2019,9457948,7507130,09/14/2019,9457193.0,7506577.0,755.0,553.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3420,N129,R382,00-00-01,GRANT AV,A,09/16/2019,9458524,7507569,09/15/2019,9457948.0,7507130.0,576.0,439.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3421,N129,R382,00-00-01,GRANT AV,A,09/17/2019,9460212,7508501,09/16/2019,9458524.0,7507569.0,1688.0,932.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3422,N129,R382,00-00-01,GRANT AV,A,09/18/2019,9461585,7509420,09/17/2019,9460212.0,7508501.0,1373.0,919.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3423,N129,R382,00-00-01,GRANT AV,A,09/19/2019,9462893,7510391,09/18/2019,9461585.0,7509420.0,1308.0,971.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3424,N129,R382,00-00-01,GRANT AV,A,09/20/2019,9463848,7511414,09/19/2019,9462893.0,7510391.0,955.0,1023.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3425,N129,R382,00-03-00,GRANT AV,A,09/15/2019,1404066,973851,09/14/2019,1403223.0,973138.0,843.0,713.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3426,N129,R382,00-03-00,GRANT AV,A,09/16/2019,1404686,974402,09/15/2019,1404066.0,973851.0,620.0,551.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
3427,N129,R382,00-03-00,GRANT AV,A,09/17/2019,1405970,975579,09/16/2019,1404686.0,974402.0,1284.0,1177.0,GRANT AV A station NYC,40.6768777,-73.86534619999999
